store_risk_rank_desc,persistent_id_store,store_max_predicted_proba,store_predicted_positive_thr012,obs_month_start,obs_month,LOCATION_NAME,LATITUDE,LONGITUDE
23856,12239862,1.2621759e-06,0,2025-12-01,2025-12,Caffe Roma,40.7203355,-73.9968135
23857,8339640,1.262093e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8569298,-73.8905029
23858,8752958,1.2616597e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6656189,-73.8883133
23859,8740283,1.2615345e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.802681,-73.9674606
23860,8747742,1.2614154e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8270187,-73.926178
23861,8747111,1.2613287e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6226082,-74.0052414
23862,8303844,1.2611245e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7271805,-73.9847107
23863,8760291,1.2604775e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.719841,-74.0084076
23864,8748107,1.2603657e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8693619,-73.9169312
23865,8760346,1.2603489e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7595787,-73.920639
23866,8738002,1.2603368e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.63377,-74.0100632
23867,8739158,1.2599762e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.719101,-73.9975815
23868,8763541,1.2596627e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7193718,-73.9970322
23869,8739709,1.2595174e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.5968399,-73.9857101
23870,8753851,1.2594729e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.766079,-73.9153214
23871,8746228,1.259294e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8034782,-73.9669876
23872,8748419,1.2589456e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.84412,-73.8460999
23873,8745903,1.2588221e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7278404,-73.9993362
23874,8758716,1.2587428e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6277199,-74.0764465
23875,8738865,1.2579616e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8622894,-73.8902817
23876,8756099,1.2578969e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7134895,-73.7796707
23877,8735001,1.2577133e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7319489,-73.8675613
23878,8335271,1.2576701e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.615509,-73.9978714
23879,8766190,1.257645e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6866188,-73.9755783
23880,8759133,1.2575034e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7114105,-73.94767
23881,12239891,1.257308e-06,0,2026-01-01,2026-01,Chock Full O'Nuts,40.6183965,-73.9579995
23882,8325629,1.2571593e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8349419,-73.9440079
23883,12978617,1.2565552e-06,0,2025-12-01,2025-12,More than fries,40.664217,-73.924391
23884,8737665,1.2565024e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7192917,-73.940773
23885,8736763,1.2564258e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8305893,-73.9105377
23886,8736507,1.254479e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.5756798,-73.9628067
23887,8345733,1.2543641e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6359711,-74.1381302
23888,8748048,1.253686e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7255707,-73.9869766
23889,8312491,1.2525758e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.70121,-73.8878937
23890,8310808,1.2525304e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6633186,-73.9915695
23891,8360097,1.2524146e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7316284,-73.9543076
23892,8740578,1.2516098e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6097107,-73.9564438
23893,8739567,1.2507018e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7173691,-73.9975967
23894,8764760,1.2506302e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.5876885,-73.8113022
23895,8328139,1.2495334e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6407013,-74.0150986
23896,8743717,1.2494428e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7270393,-73.9880676
23897,8753982,1.2490818e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6102905,-73.9819412
23898,8762622,1.2488222e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7324791,-73.9850311
23899,8330002,1.2487435e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6122894,-74.1591034
23900,8753037,1.247721e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7523994,-73.8671036
23901,8364822,1.2474545e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6797409,-73.84478
23902,8763723,1.2468836e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7597885,-73.9918213
23903,8337169,1.2467849e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7001114,-73.9028473
23904,8732059,1.2466422e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7579117,-73.8007202
23905,8317123,1.2463438e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6824188,-73.9501572
23906,12987995,1.2462845e-06,0,2026-01-01,2026-01,Petite Crevette,40.6838965,-74.001848
23907,8761129,1.2461609e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6006012,-73.9475632
23908,8300407,1.2459137e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6887207,-73.9601593
23909,8305989,1.2443866e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6701088,-73.9199295
23910,8319790,1.2443154e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.5948105,-73.956398
23911,13000087,1.2440673e-06,0,2026-01-01,2026-01,Royal Seafood Restaurant,40.7173235,-73.997747
23912,8742742,1.2403713e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7434692,-73.9213409
23913,8734056,1.2399289e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7270889,-73.9999771
23914,8338621,1.2397421e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6614304,-73.9935379
23915,8333987,1.2395293e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6426582,-73.9792328
23916,8754437,1.2387836e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.5985298,-74.0722809
23917,8337371,1.2387825e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8224983,-73.9145279
23918,8355216,1.2382013e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.7651787,-73.8890305
23919,8365453,1.2377515e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8579483,-73.931778
23920,8758065,1.2353694e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7863693,-73.97229
23921,8741785,1.2350135e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8506088,-73.9325714
23922,8745412,1.2346497e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7309418,-73.9545517
23923,8751634,1.2338469e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6500282,-73.9303665
23924,12965191,1.2334658e-06,0,2026-01-01,2026-01,La Nueva Lechonera,40.8299025,-73.891633
23925,8751222,1.2329989e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6382217,-73.9992981
23926,8306880,1.2328884e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6939507,-73.9431229
23927,8766262,1.2328742e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7202301,-73.9846573
23928,8734408,1.232712e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7442284,-73.9814987
23929,8324006,1.2321631e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8448486,-73.8276291
23930,8745028,1.2321583e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8341713,-73.9172287
23931,8754919,1.2320551e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7576103,-73.7833786
23932,8743728,1.2313901e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7762413,-73.9797134
23933,8755603,1.2313114e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7019386,-73.9436722
23934,8765072,1.231086e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6527901,-73.9758987
23935,8311976,1.2308618e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6346817,-73.8968506
23936,8749614,1.2306376e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.9101906,-73.8967819
23937,8323998,1.2297144e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8471794,-73.8322678
23938,8734218,1.2293239e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7952995,-73.9710999
23939,12948137,1.2289862e-06,0,2025-12-01,2025-12,Grand Oasis,40.604886,-73.751968
23940,8748600,1.2286828e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7109718,-73.791832
23941,8741465,1.2280256e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7009811,-73.9224625
23942,8740676,1.2280256e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7009811,-73.9224625
23943,8738046,1.227967e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7205391,-73.9965591
23944,8349770,1.2279189e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6837616,-73.9077835
23945,8762196,1.2275477e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8180504,-73.9606628
23946,8745584,1.2272891e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7574997,-73.8655319
23947,8742375,1.2269813e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7321816,-73.9820938
23948,8315858,1.2265672e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8419495,-73.8837814
23949,8739311,1.226394e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8794212,-73.9054871
23950,8762969,1.2263321e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7621689,-73.8712311
23951,8299869,1.2262701e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7257805,-73.9776917
23952,8753924,1.226187e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8291588,-73.9164581
23953,8733692,1.2260491e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6912804,-73.99086
23954,8747817,1.2260198e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6189804,-74.0330582
23955,8747418,1.2254915e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7153091,-74.0055466
23956,8299884,1.2254237e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8545685,-73.8647995
23957,8732417,1.225308e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.678669,-73.9686737
23958,13022702,1.2245615e-06,0,2025-12-01,2025-12,The Line Sports Grill,40.77026,-73.86426
23959,13011834,1.2238319e-06,0,2026-01-01,2026-01,Taco Spot NYC,40.6921925,-73.982001
23960,8318384,1.2234433e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.895649,-73.856308
23961,8761360,1.223042e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7578812,-73.9200821
23962,8756319,1.2227224e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8004913,-73.946373
23963,8736936,1.2224648e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7631798,-73.8311081
23964,8764050,1.2221349e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7226715,-73.9929428
23965,8746207,1.2216874e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.816639,-73.919342
23966,8748155,1.2213706e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6626701,-73.9848709
23967,8322181,1.2208138e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6245003,-73.9649277
23968,8741501,1.2204879e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7290993,-73.8594437
23969,13032361,1.2195978e-06,0,2025-12-01,2025-12,Wenwen,40.7339915,-73.9551495
23970,8740862,1.219506e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6896706,-73.9782791
23971,8749738,1.2194944e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6051903,-73.9790878
23972,8765153,1.2193117e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7978897,-73.9692001
23973,8743852,1.2188224e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6050606,-73.9804382
23974,8735546,1.2187352e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.712719,-73.9607391
23975,8306184,1.218684e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6989708,-73.9180603
23976,12240866,1.2185144e-06,0,2026-01-01,2026-01,92-17 Food Corp,40.693658,-73.852601
23977,8744737,1.2184538e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7487907,-73.8742065
23978,8740535,1.2184469e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7628784,-73.9968796
23979,8744794,1.217945e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6895409,-73.9922409
23980,8761853,1.2177418e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6355896,-73.9917297
23981,8732315,1.2175013e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6264,-74.1291733
23982,8735011,1.2173643e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7343712,-73.937439
23983,8754612,1.21716e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.79599,-73.9691391
23984,8754168,1.2171334e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6299591,-74.0248184
23985,8738653,1.217029e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7290993,-73.9870834
23986,8746049,1.2163954e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7538414,-73.8722534
23987,8759999,1.2152196e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7488213,-73.8917236
23988,8735445,1.2152196e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7488213,-73.8917236
23989,12931825,1.2145152e-06,0,2025-12-01,2025-12,Custom House,40.6948605,-73.993726
23990,8313694,1.2142698e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6876411,-73.9870606
23991,8738035,1.2132072e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7396812,-74.0064926
23992,8301582,1.2132059e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7338905,-73.9911423
23993,8760964,1.2130024e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.5756683,-73.9797592
23994,8751351,1.2128925e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7182503,-73.9976578
23995,8738540,1.2123478e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7771683,-73.9826431
23996,12239605,1.2121419e-06,0,2025-12-01,2025-12,Sol Coffee,40.6788965,-73.997372
23997,8747977,1.2120692e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6456718,-73.9949265
23998,8765851,1.211593e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.709671,-73.9526825
23999,8750779,1.2115711e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6241112,-74.0246429
24000,8754753,1.2114348e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7008896,-73.8947678
24001,8327181,1.210863e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.70401,-73.9383087
24002,8348770,1.2107117e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6587715,-73.9603195
24003,8754666,1.2098195e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7094307,-73.7962112
24004,8742942,1.2097585e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6120491,-73.9834976
24005,8738845,1.208709e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6051788,-73.9721298
24006,12982607,1.2085072e-06,0,2026-01-01,2026-01,Not Just Pizza,40.680139,-73.9491305
24007,8738679,1.2080878e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7291298,-73.8641663
24008,8739545,1.2074048e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.824131,-73.9141693
24009,8744667,1.207209e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7159691,-73.7449417
24010,8332884,1.2070444e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6507988,-73.9466324
24011,8342012,1.2070271e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6600494,-73.9399033
24012,8301446,1.2068832e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.793541,-73.9373932
24013,8745717,1.2066773e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7453194,-73.984932
24014,12087518,1.2066416e-06,0,2025-12-01,2025-12,Fff Restaurant INC,40.6213493,-74.0287476
24015,8733021,1.205995e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7276382,-73.8921585
24016,8748995,1.2057432e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7298698,-73.9542923
24017,8762739,1.2057294e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7167816,-73.9522324
24018,8748095,1.2055202e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6224403,-74.0049591
24019,8750815,1.2048719e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.714119,-73.8302002
24020,8736221,1.2042516e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8020515,-73.9342575
24021,8756703,1.2036717e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8941612,-73.8567505
24022,8355704,1.203456e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6050415,-73.9802704
24023,8304457,1.2029637e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8085098,-73.9155426
24024,8741904,1.2018181e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8096504,-73.8898468
24025,8739254,1.2008192e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.705349,-73.7950134
24026,8756393,1.2001757e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7342186,-73.9805985
24027,13002334,1.1980944e-06,0,2025-12-01,2025-12,Santa Halal Food,40.733919,-73.988823
24028,8323533,1.1979585e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8147011,-73.9087219
24029,8307826,1.1979071e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.5737991,-74.1162491
24030,8756224,1.197835e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7648392,-73.9173584
24031,8744727,1.1972115e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6919899,-73.9066696
24032,8742534,1.1968257e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6665192,-73.9820786
24033,8757606,1.1964628e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6088982,-74.0050812
24034,8761586,1.1955195e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6837006,-73.9516602
24035,8754001,1.195467e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8404503,-73.8663101
24036,8749161,1.1951923e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6212997,-74.0030212
24037,8740457,1.1949313e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7221489,-73.9934998
24038,8745103,1.1944755e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6357002,-73.9778671
24039,8349653,1.1937582e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.7072296,-73.9450913
24040,8758940,1.1934792e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7280617,-73.9882507
24041,8349878,1.1933915e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6133308,-74.0716705
24042,8750395,1.1932004e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.716919,-73.9589462
24043,12981285,1.1922278e-06,0,2025-12-01,2025-12,New People's Kitchen,40.6800715,-73.9411235
24044,8324829,1.1911017e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6388397,-73.9542313
24045,8323800,1.1897746e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6931191,-73.9735565
24046,8754856,1.1892232e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6034317,-73.9778976
24047,8756772,1.1888353e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7038994,-73.9904709
24048,8360540,1.1887481e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7654915,-73.913887
24049,8764828,1.1881825e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6872101,-73.9756012
24050,8742183,1.18805e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6212807,-74.0261688
24051,12914239,1.1867251e-06,0,2026-01-01,2026-01,Beatstro,40.8073715,-73.927527
24052,8742542,1.1865485e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6758003,-73.9747315
24053,8744194,1.1863347e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8468285,-73.8963776
24054,12981339,1.1859331e-06,0,2026-01-01,2026-01,New Thriving,40.6865715,-73.8227655
24055,8733626,1.1856888e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.737751,-73.9967423
24056,12961635,1.1855757e-06,0,2026-01-01,2026-01,KHAZANA,40.742778,-73.9527275
24057,8735639,1.1852637e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8720512,-73.8774719
24058,8756476,1.1850366e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7723389,-73.9155579
24059,8741553,1.1847541e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7662087,-73.9694977
24060,8736254,1.1834295e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.697319,-73.9930573
24061,8733532,1.1832511e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8266487,-73.8219605
24062,8739676,1.1830921e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7190399,-73.838913
24063,8347961,1.1820973e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8668785,-73.8956909
